time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2017-02-19T22:58:39.750Z,37.8884,22.6323,3.3,4.4,mb,,74,0.904,0.95,us,us20008kuc,2017-02-22T01:03:39.187Z,"8km NNW of Nemea, Greece",earthquake,5.5,6.1,0.12,20,reviewed,us,us
2017-02-19T22:17:30.371Z,59.7313,-153.1387,103,4,ml,,,,0.68,ak,ak15310564,2017-02-25T00:11:22.053Z,"73km W of Anchor Point, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-02-19T21:35:50.478Z,54.7734,-160.1937,20,2.6,ml,,,,0.38,ak,ak15378756,2017-02-25T00:11:20.536Z,"40km W of Chernabura Island, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2017-02-19T21:06:14.100Z,-37.4644,-74.1313,18.35,4.1,mwr,,137,1.038,0.87,us,us20008ku5,2017-02-19T22:26:37.918Z,"45km WNW of Lebu, Chile",earthquake,4.6,4.8,0.056,31,reviewed,us,us
2017-02-19T21:00:13.490Z,37.0513333,-114.0883333,0.18,2.65,ml,9,145,0.4494,0.16,uu,uu60185277,2017-02-23T18:47:40.960Z,"21km NW of Beaver Dam, Arizona",earthquake,0.67,4.24,0.205,6,reviewed,uu,uu
2017-02-19T19:27:48.570Z,47.3868333,-122.6555,7.53,2.65,ml,32,64,0.1388,0.26,uw,uw61251016,2017-02-24T14:32:50.018Z,"1km NW of Wauna, Washington",earthquake,0.41,1.05,0.113,29,reviewed,uw,uw
2017-02-19T19:10:03.520Z,-6.4575,152.5449,18.85,4.9,mb,,113,2.283,0.95,us,us20008ku0,2017-03-03T14:43:21.040Z,"226km SSW of Taron, Papua New Guinea",earthquake,9.9,6,0.077,54,reviewed,us,us
2017-02-19T19:07:25.830Z,-37.4792,-73.8972,18.39,4.7,mb,,99,0.923,0.59,us,us20008ktu,2017-02-19T19:51:46.757Z,"26km NW of Lebu, Chile",earthquake,4.8,5.3,0.159,12,reviewed,us,us
2017-02-19T18:07:51.836Z,51.6316,-177.5625,78.3,2.9,ml,,,,0.46,ak,ak15309884,2017-02-25T00:11:08.709Z,"48km SE of Tanaga Volcano, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2017-02-19T17:11:27.711Z,52.3445,-172.2021,117.9,3.3,ml,,,,0.49,ak,ak15309263,2017-02-25T00:11:06.532Z,"66km WSW of Amukta Island, Alaska",earthquake,,1.4,,,reviewed,ak,ak
2017-02-19T17:07:16.800Z,-19.3951,-177.3367,574.94,4.5,mb,,81,4.671,1.1,us,us20008ktn,2017-03-03T14:47:52.040Z,"199km NE of Ndoi Island, Fiji",earthquake,13.9,9.6,0.091,35,reviewed,us,us
2017-02-19T16:26:05.520Z,-18.573,169.3635,142.23,4.3,mb,,301,2.968,0.25,us,us100085s2,2017-03-12T20:03:59.040Z,"108km N of Isangel, Vanuatu",earthquake,17.9,20.6,0.2,7,reviewed,us,us
2017-02-19T16:20:33.070Z,-10.6527,115.8822,41.07,4.7,mb,,109,2.759,0.86,us,us100085rm,2017-03-12T19:54:00.040Z,"199km SSW of Kute, Indonesia",earthquake,8.3,6.8,0.079,49,reviewed,us,us
2017-02-19T15:54:36.830Z,-8.259,120.01,184.55,4.4,mb,,61,2.235,0.75,us,us100085rl,2017-03-12T19:37:07.040Z,"17km WNW of Kampungbajo, Indonesia",earthquake,7.8,6.3,0.143,14,reviewed,us,us
2017-02-19T15:49:19.230Z,-37.4652,-74.0598,26.8,4.5,mwr,,196,0.997,0.46,us,us20008kt6,2017-03-12T19:26:48.434Z,"39km WNW of Lebu, Chile",earthquake,8.3,7,,,reviewed,us,guc
2017-02-19T15:39:42.100Z,-7.8406,107.9434,67.97,4.7,mb,,48,2.556,0.98,us,us20008kt4,2017-03-12T19:19:31.040Z,"12km S of Ciheras, Indonesia",earthquake,8.6,6.9,0.079,49,reviewed,us,us
2017-02-19T15:31:47.120Z,5.8055,123.9628,539.84,4.4,mb,,71,2.039,0.66,us,us20008kt1,2017-03-12T19:16:28.040Z,"51km SSW of Palimbang, Philippines",earthquake,8.2,6.8,0.054,101,reviewed,us,us
2017-02-19T15:31:43.640Z,-15.1273,-173.2071,8.45,4.4,mb,,188,1.839,0.27,us,us100085rk,2017-03-12T19:05:57.040Z,"108km NNE of Hihifo, Tonga",earthquake,9.7,7.5,0.268,4,reviewed,us,us
2017-02-19T15:14:07.500Z,-6.4023,104.6528,45.93,5.1,mb,,82,2.639,0.81,us,us20008ksv,2017-03-12T18:24:47.040Z,"100km S of Kotaagung, Indonesia",earthquake,6.7,5.9,0.067,72,reviewed,us,us
2017-02-19T14:50:45.510Z,22.9882,124.8534,10,4.5,mb,,128,2.24,0.72,us,us100085ri,2017-03-12T14:44:20.040Z,"166km SSE of Ishigaki, Japan",earthquake,11.3,1.9,0.071,58,reviewed,us,us
2017-02-19T14:43:32.660Z,-15.2326,-178.3008,10,4.4,mb,,137,31.442,0.88,us,us100085rh,2017-03-12T14:06:05.040Z,"104km S of Sigave, Wallis and Futuna",earthquake,22.1,1.9,0.162,11,reviewed,us,us
2017-02-19T14:08:48.070Z,-11.6225,166.4644,153.89,4.7,mb,,146,9.12,0.68,us,us100085rg,2017-03-12T13:51:49.040Z,"121km SE of Lata, Solomon Islands",earthquake,6.2,10.4,0.117,25,reviewed,us,us
2017-02-19T12:44:32.500Z,19.353,-64.3967,67,3,Md,4,345.6,1.33489651,0.21,pr,pr17050005,2017-03-03T13:16:52.040Z,"106km NNE of Road Town, British Virgin Islands",earthquake,6.1,13.1,0,3,reviewed,pr,pr
2017-02-19T11:35:38.650Z,-9.1225,116.603,38.16,4.1,mb,,46,2.507,1.21,us,us100085rd,2017-03-03T09:04:26.040Z,"33km SSE of Pemongkong, Indonesia",earthquake,9.1,9.1,0.14,14,reviewed,us,us
2017-02-19T11:02:20.010Z,-15.8246,-179.6647,10,4.9,mb,,122,2.902,0.92,us,us20008ksg,2017-03-03T08:52:14.040Z,"121km ENE of Lambasa, Fiji",earthquake,15,1.9,0.12,22,reviewed,us,us
2017-02-19T10:42:08.390Z,13.7674,147.5275,10,5.1,mb,,59,2.59,0.62,us,us20008ksf,2017-03-03T08:50:42.040Z,"244km ESE of JP Tinian Town pre-WW2, Northern Mariana Islands",earthquake,10.1,1.9,0.064,78,reviewed,us,us
2017-02-19T09:37:23.060Z,-37.566,-73.866,14.4,4.6,mb,,108,0.978,0.84,us,us20008ksb,2017-03-03T08:46:43.078Z,"19km WNW of Lebu, Chile",earthquake,7.7,5,0.164,11,reviewed,us,us
2017-02-19T09:19:31.080Z,35.6621,140.7523,42,5.4,mww,,82,2.202,1.27,us,us20008ks7,2017-03-03T08:45:34.569Z,"10km SW of Hasaki, Japan",earthquake,6.4,1.9,0.071,19,reviewed,us,us
2017-02-19T07:15:22.200Z,36.2773,-97.5629,5.305,2.5,ml,,25,,0.3,us,us20008l0p,2017-03-15T10:00:00.040Z,"24km W of Perry, Oklahoma",earthquake,1.2,7.1,,,reviewed,tul,tul
2017-02-19T07:13:45.900Z,36.2762,-97.5627,6.068,2.7,ml,,25,,0.31,us,us20008krz,2017-03-15T09:46:29.947Z,"24km W of Perry, Oklahoma",earthquake,1.1,7.3,,,reviewed,tul,tul
2017-02-19T07:10:39.470Z,-37.552,-74.1723,18.36,3.9,mwr,,193,1.122,0.54,us,us20008ks0,2017-03-15T11:12:11.040Z,"46km W of Lebu, Chile",earthquake,8.4,7.3,0.062,25,reviewed,us,us
2017-02-19T07:06:55.120Z,-37.5395,-73.8852,20,4.5,mwr,,134,0.965,0.75,us,us20008krx,2017-03-15T11:04:45.439Z,"22km WNW of Lebu, Chile",earthquake,6.6,2,,,reviewed,us,guc
2017-02-19T07:06:40.000Z,36.2777,-97.5588,4.982,2.6,ml,,25,,0.31,us,us20008krw,2017-03-15T09:47:35.262Z,"24km W of Perry, Oklahoma",earthquake,1,6.8,,,reviewed,tul,tul
2017-02-19T07:05:53.550Z,-24.6703,179.5359,519.98,4.5,mb,,118,7.028,1.18,us,us20008kry,2017-03-15T09:30:41.040Z,"South of the Fiji Islands",earthquake,13.3,8.9,0.102,28,reviewed,us,us
2017-02-19T06:41:47.520Z,51.5182,-173.3136,4.6,3.5,ml,,,,0.45,us,us20008mb9,2017-03-15T09:05:24.040Z,"97km SE of Atka, Alaska",earthquake,10,8.9,,,reviewed,ak,ak
2017-02-19T06:26:52.530Z,-2.2387,-79.9337,70.46,3.5,mb,,104,1.058,1.03,us,us20008lb1,2017-03-15T08:49:16.384Z,"8km SSW of Guayaquil, Ecuador",earthquake,3.7,15,0.348,2,reviewed,us,us
2017-02-19T06:04:20.950Z,-20.5927,-178.4911,571.16,4.4,mb,,99,4.323,0.93,us,us100085r6,2017-03-15T08:09:58.040Z,"22km ENE of Ndoi Island, Fiji",earthquake,13,8,0.084,41,reviewed,us,us
2017-02-19T06:04:12.500Z,35.9111,-97.3527,6.716,2.7,ml,,33,,0.32,us,us20008kr8,2017-03-15T07:54:15.982Z,"7km ENE of Guthrie, Oklahoma",earthquake,0.6,6,,,reviewed,tul,tul
2017-02-19T06:01:53.250Z,37.7368,141.8952,57.15,4.1,mb,,151,0.885,0.65,us,us20008krj,2017-03-15T07:47:37.040Z,"83km ENE of Namie, Japan",earthquake,3.7,8.5,0.198,7,reviewed,us,us
2017-02-19T05:55:38.000Z,17.8255,-66.803,6,2.7,Md,15,223.2,0.1643917,0.62,pr,pr17050003,2017-02-19T08:08:06.966Z,"18km S of Indios, Puerto Rico",earthquake,1.6,1.7,0,10,reviewed,pr,pr
2017-02-19T05:54:18.810Z,40.3803,-126.2837,10,3.3,ml,,255,1.488,0.72,us,us20008kr2,2017-03-15T06:59:29.040Z,"172km W of Ferndale, California",earthquake,7.9,2,0.055,44,reviewed,us,us
2017-02-19T05:50:16.470Z,51.4951,-173.2665,8.1,2.6,ml,,,,0.35,us,us20008mb7,2017-03-15T06:53:02.040Z,"101km SE of Atka, Alaska",earthquake,13.4,9.4,,,reviewed,ak,ak
2017-02-19T05:47:53.510Z,51.4448,-173.3056,33.2,2.5,ml,,,,0.08,us,us20008mb6,2017-03-15T06:49:30.040Z,"103km SE of Atka, Alaska",earthquake,14.7,9.8,,,reviewed,ak,ak
2017-02-19T05:23:40.650Z,52.8836,-169.5169,4.7,2.9,ml,,,,1.04,us,us20008mb5,2017-03-12T13:18:59.040Z,"44km W of Nikolski, Alaska",earthquake,9.2,9.1,,,reviewed,ak,ak
2017-02-19T05:22:43.150Z,82.8454,-5.759,10,4.4,mb,,100,4.815,1.33,us,us100085r5,2017-03-15T05:32:10.040Z,"219km NE of Nord, Greenland",earthquake,7.2,1.9,0.138,15,reviewed,us,us
2017-02-19T05:03:08.380Z,51.5263,-173.2242,16.1,3.1,ml,,,,0.65,us,us20008kug,2017-03-12T13:10:57.040Z,"100km SE of Atka, Alaska",earthquake,11.5,9.4,,,reviewed,ak,ak
2017-02-19T05:01:52.780Z,51.4929,-173.1996,10.4,3.2,ml,,,,0.52,us,us20008kuf,2017-03-12T12:40:35.040Z,"104km SE of Atka, Alaska",earthquake,14.4,9.4,,,reviewed,ak,ak
2017-02-19T04:28:38.820Z,-24.5109,-67.7572,189.11,4.4,mb,,74,1.787,0.23,us,us20008kqt,2017-03-05T06:38:41.040Z,"149km WSW of San Antonio de los Cobres, Argentina",earthquake,9.4,8,0.31,3,reviewed,us,us
2017-02-19T04:03:33.600Z,-37.5559,-73.6964,13.57,4.5,mwr,,121,0.902,0.85,us,us20008kqn,2017-03-05T06:29:44.430Z,"7km NNW of Lebu, Chile",earthquake,5.5,2.9,0.047,43,reviewed,us,us
2017-02-19T03:50:21.240Z,-20.2665,-177.2782,527.34,4.3,mb,,99,5.079,0.72,us,us100085r3,2017-03-07T23:57:05.040Z,"154km ENE of Ndoi Island, Fiji",earthquake,14.6,8.3,0.122,19,reviewed,us,us
2017-02-19T03:35:03.500Z,33.985,-118.803,10.75,2.82,ml,95,71,0.01964,0.24,ci,ci37585951,2017-02-21T18:37:31.740Z,"2km SSE of Malibu, CA",earthquake,0.26,0.31,0.164,178,reviewed,ci,ci
2017-02-19T02:45:36.450Z,8.2473,-82.7452,34.45,3.6,mb,,152,0.347,0.47,us,us20008lax,2017-03-05T06:23:59.634Z,"13km ESE of Puerto Armuelles, Panama",earthquake,5.5,4.8,0.5,1,reviewed,us,us
2017-02-19T02:33:10.500Z,18.5669,-64.8021,15,3.1,Md,4,342,0.5228195,0.15,pr,pr17050001,2017-02-19T04:25:14.383Z,"25km NW of Road Town, British Virgin Islands",earthquake,3.1,1.1,0,3,reviewed,pr,pr
2017-02-19T02:06:36.800Z,17.864,-65.6337,16,2.7,Md,4,284.4,0.24434176,0.14,pr,pr17050000,2017-02-19T04:12:58.229Z,"29km SE of El Negro, Puerto Rico",earthquake,1,1.2,0,3,reviewed,pr,pr
2017-02-19T00:22:46.440Z,52.8227,-173.5426,187.57,3.6,mb,,157,2.144,0.43,us,us20008mav,2017-03-08T04:34:46.040Z,"82km NNE of Atka, Alaska",earthquake,9.9,36.3,0.288,3,reviewed,us,us
2017-02-19T00:18:46.220Z,1.7128,126.4163,54.47,4.1,mb,,106,1.332,1.14,us,us100085qx,2017-03-08T03:56:08.040Z,"140km ENE of Bitung, Indonesia",earthquake,9.3,10.5,0.185,8,reviewed,us,us
2017-02-19T00:04:52.730Z,36.5463,71.0749,152.73,4.2,mb,,73,0.703,0.59,us,us20008kq8,2017-03-08T03:43:06.040Z,"41km SSE of Jarm, Afghanistan",earthquake,7.6,5.4,0.115,21,reviewed,us,us
2017-02-18T23:44:17.100Z,18.8314,-64.5252,7,3.1,Md,3,345.6,0.8875355,0.07,pr,pr17049007,2017-02-19T03:52:34.975Z,"46km NNE of Road Town, British Virgin Islands",earthquake,7.5,7.3,0,3,reviewed,pr,pr
2017-02-18T23:31:18.220Z,13.9019,-91.9944,35,4.5,mb,,160,0.683,1.1,us,us20008kq3,2017-03-08T03:23:10.040Z,"44km S of Champerico, Guatemala",earthquake,6,2,0.059,84,reviewed,us,us
2017-02-18T23:24:36.320Z,-18.7962,169.3967,229.65,4.3,mb,,188,2.829,0.54,us,us100085qn,2017-03-04T04:58:17.040Z,"84km N of Isangel, Vanuatu",earthquake,15.7,10.6,0.154,12,reviewed,us,us
2017-02-18T22:28:28.500Z,17.819,-66.772,9,2.7,Md,6,262.8,0.18595126,0.38,pr,pr17049006,2017-02-18T23:21:08.103Z,"20km SSE of Indios, Puerto Rico",earthquake,2,2.9,0,5,reviewed,pr,pr
2017-02-18T22:23:00.010Z,13.4426,145.8877,36.87,4.9,mb,,65,1.002,0.58,us,us20008kpw,2017-03-04T06:05:23.922Z,"108km E of Yigo Village, Guam",earthquake,8.6,6.7,0.056,101,reviewed,us,us
2017-02-18T22:18:11.670Z,-23.5006,-175.2493,10,4.6,mb,,96,6.632,0.61,us,us100085qm,2017-03-08T00:28:28.040Z,"241km S of `Ohonua, Tonga",earthquake,7.8,1.9,0.141,15,reviewed,us,us
2017-02-18T20:43:48.460Z,37.3395,-121.6911667,10.04,2.83,md,143,52,0.03879,0.18,nc,nc72765376,2017-02-23T07:24:16.765Z,"12km ESE of Alum Rock, California",earthquake,0.16,0.31,0.184,82,reviewed,nc,nc
2017-02-18T18:58:19.630Z,-22.1205,-68.7001,105.46,4.2,mb,,33,0.527,1.13,us,us20008kph,2017-03-07T17:34:42.040Z,"45km NNE of Calama, Chile",earthquake,6.4,7.1,0.141,14,reviewed,us,us
2017-02-18T18:46:49.910Z,-5.6356,148.6158,47.59,4.3,mb,,105,3.815,1.12,us,us100085qh,2017-03-07T17:24:01.040Z,"121km WNW of Kandrian, Papua New Guinea",earthquake,11.1,8.6,0.16,12,reviewed,us,us
2017-02-18T17:02:17.020Z,-24.2604,-67.1298,193.09,4,mb,,55,2.316,1.18,us,us20008kp7,2017-03-04T23:00:01.040Z,"82km W of San Antonio de los Cobres, Argentina",earthquake,9.5,19.4,0.3,3,reviewed,us,us
2017-02-18T16:51:02.416Z,52.9647,-168.2988,47.9,3.1,ml,,,,0.48,ak,ak15298628,2017-02-24T18:18:42.445Z,"38km E of Nikolski, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2017-02-18T14:40:39.920Z,50.8709,-124.3,17.13,4,mb,,64,1.558,1.15,us,us20008knu,2017-03-01T05:06:07.341Z,"114km N of Powell River, Canada",earthquake,3.3,6.6,0.366,2,reviewed,us,us
2017-02-18T14:25:10.270Z,35.7411,140.2258,67.46,4.4,mb,,162,1.822,0.45,us,us20008knt,2017-02-21T22:49:56.341Z,"2km NNW of Sakura, Japan",earthquake,4.6,9.3,0.134,16,reviewed,us,us
2017-02-18T14:24:18.000Z,18.3173,-64.9825,4,3,Md,8,241.2,0.28476595,0.44,pr,pr17049005,2017-02-18T16:50:54.114Z,"6km WSW of Charlotte Amalie, U.S. Virgin Islands",earthquake,2.4,1.2,0,5,reviewed,pr,pr
2017-02-18T13:41:13.742Z,60.0277,-153.1315,128.6,2.5,ml,,,,0.48,ak,ak15297010,2017-02-24T18:18:37.989Z,"55km SSW of Redoubt Volcano, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-02-18T12:43:33.250Z,-23.9825,-66.7687,198.99,4.5,mb,,68,2.395,0.87,us,us20008knf,2017-03-03T08:36:12.040Z,"52km WNW of San Antonio de los Cobres, Argentina",earthquake,8.8,7.6,0.101,29,reviewed,us,us
2017-02-18T12:10:17.970Z,-23.8613,-66.6592,222,6.3,mww,,28,2.415,1.23,us,us20008kn8,2017-03-03T08:33:46.369Z,"52km NW of San Antonio de los Cobres, Argentina",earthquake,6.9,1.8,0.039,63,reviewed,us,us
2017-02-18T11:46:02.430Z,51.8824,178.3911,117.64,2.9,ml,,158,0.759,0.56,us,us20008m81,2017-03-03T08:23:46.040Z,"10km SW of Little Sitkin Island, Alaska",earthquake,12.3,11.7,,,reviewed,us,ak
2017-02-18T11:24:05.380Z,3.9854,126.8171,41.15,4.5,mb,,136,3.239,0.38,us,us100085q8,2017-03-03T08:22:33.040Z,"217km SE of Sarangani, Philippines",earthquake,9.9,8.7,0.14,15,reviewed,us,us
2017-02-18T11:22:38.293Z,67.6539,-162.3782,26.7,2.7,ml,,,,0.87,ak,ak15295967,2017-03-03T08:18:09.040Z,"26km ENE of Noatak, Alaska",earthquake,,4.3,,,reviewed,ak,ak
2017-02-18T11:19:11.470Z,-31.4633,179.807,485.3,4,mb,,282,7.502,0.33,us,us100085qp,2017-03-03T08:15:55.040Z,"122km W of L'Esperance Rock, New Zealand",earthquake,45.7,67.5,0.232,5,reviewed,us,us
2017-02-18T10:58:49.530Z,0.2398,-24.7906,10,4.5,mb,,96,16.057,0.56,us,us100085q7,2017-03-12T11:07:42.040Z,"Central Mid-Atlantic Ridge",earthquake,7.3,1.9,0.116,22,reviewed,us,us
2017-02-18T10:29:59.330Z,37.3013,-98.184,5,2.5,ml,,117,0.148,0.48,us,us20008kn1,2017-03-11T13:55:53.040Z,"14km W of Harper, Kansas",earthquake,1.8,2,0.059,38,reviewed,us,us
2017-02-18T09:37:38.060Z,-25.0275,179.8409,505.49,4.6,mb,,95,4.647,0.81,us,us100085q5,2017-03-12T07:08:08.040Z,"South of the Fiji Islands",earthquake,13.2,9.6,0.091,36,reviewed,us,us
2017-02-18T09:34:16.310Z,34.2405,-119.6376667,1.42,2.78,ml,39,76,0.1878,0.3,ci,ci37585551,2017-02-23T16:31:16.027Z,"21km SSW of Carpinteria, CA",earthquake,0.3,0.65,0.112,75,reviewed,ci,ci
2017-02-18T07:04:18.230Z,26.3261,-44.6236,10,4.6,mb,,105,18.497,0.87,us,us20008kmm,2017-03-05T14:28:46.040Z,"Northern Mid-Atlantic Ridge",earthquake,12.7,1.9,0.088,39,reviewed,us,us
2017-02-18T07:01:28.010Z,10.4092,126.748,63.14,4.5,mb,,133,16.455,0.55,us,us100085q1,2017-03-05T13:10:23.040Z,"85km ENE of San Isidro, Philippines",earthquake,14.1,8.5,0.111,24,reviewed,us,us
2017-02-18T07:00:57.883Z,66.7013,-143.2886,11.6,2.7,ml,,,,0.5,ak,ak15293905,2017-03-05T13:04:19.040Z,"89km E of Fort Yukon, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2017-02-18T06:50:40.631Z,60.1266,-152.7753,112.1,3.1,ml,,,,0.59,ak,ak15293887,2017-03-05T13:01:38.040Z,"40km S of Redoubt Volcano, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2017-02-18T06:37:42.640Z,40.3393333,-124.6893333,16.87,2.68,md,39,250,0.3012,0.16,nc,nc72765266,2017-02-23T08:01:03.044Z,"44km SW of Ferndale, California",earthquake,1.15,0.64,0.145,31,reviewed,nc,nc
2017-02-18T06:21:56.112Z,56.9371,-154.6309,5.6,3,ml,,,,0.6,ak,ak15293870,2017-03-05T12:57:48.040Z,"77km SSW of Larsen Bay, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2017-02-18T05:09:04.800Z,19.4169,-65.9531,11,2.8,Md,4,331.2,1.14175873,0.18,pr,pr17049004,2017-02-18T07:52:54.652Z,"106km N of San Juan, Puerto Rico",earthquake,9.3,13.3,0,3,reviewed,pr,pr
2017-02-18T04:55:43.660Z,-16.9843,-70.1571,151.8,4.3,mb,,137,0.883,0.69,us,us20008km0,2017-03-03T01:06:21.040Z,"28km NE of Pujocucho, Peru",earthquake,12,9,0.177,9,reviewed,us,us
2017-02-18T03:37:14.710Z,1.4576,30.7252,10,4.2,mb,,152,2.045,1.07,us,us100085py,2017-03-05T04:50:24.040Z,"53km NNE of Ntoroko, Uganda",earthquake,5.6,1.9,0.176,9,reviewed,us,us
2017-02-18T02:43:31.110Z,-35.4763,-102.7473,10,4.8,mb,,127,10.047,0.75,us,us20008klu,2017-03-03T01:10:14.040Z,"Southeast of Easter Island",earthquake,13.4,1.9,0.048,132,reviewed,us,us
2017-02-18T01:38:42.900Z,19.2026,-68.0459,17,3,Md,8,327.6,1.14804693,0.18,pr,pr17049001,2017-03-03T04:10:16.040Z,"71km NNE of Punta Cana, Dominican Republic",earthquake,7.5,15,0,6,reviewed,pr,pr
2017-02-18T00:22:53.100Z,-56.1176,-27.2606,81.82,4.7,mb,,126,5.595,0.93,us,us100085pz,2017-03-11T23:17:49.040Z,"64km N of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,9.2,8.3,0.08,47,reviewed,us,us
2017-02-17T23:25:59.680Z,3.7996,126.9032,10,4.2,mb,,163,3.505,0.91,us,us20008mrq,2017-03-03T03:34:38.040Z,"238km SE of Sarangani, Philippines",earthquake,6.5,2,0.186,8,reviewed,us,us
2017-02-17T21:53:24.100Z,18.1942,-67.275,15,2.5,Md,6,172.8,0.18056137,0.27,pr,pr17048003,2017-02-25T01:25:58.040Z,"10km W of Mayaguez, Puerto Rico",earthquake,0.9,1.7,0,4,reviewed,pr,pr
2017-02-17T21:33:15.060Z,3.8032,126.7453,66.27,4.8,mb,,64,3.074,0.75,us,us20008kks,2017-02-25T01:22:15.040Z,"227km SE of Sarangani, Philippines",earthquake,5.5,7.6,0.072,59,reviewed,us,us
2017-02-17T19:43:22.550Z,-3.9116,137.2442,112.14,4.1,mb,,200,5.083,0.95,us,us20008mrn,2017-03-04T22:57:54.040Z,"99km E of Enarotali, Indonesia",earthquake,13.4,11.3,0.184,8,reviewed,us,us
2017-02-17T19:31:35.720Z,-13.4465,-111.8266,10,4.7,mb,,158,24.821,0.79,us,us20008kka,2017-03-04T22:52:55.040Z,"Central East Pacific Rise",earthquake,13.9,1.9,0.039,203,reviewed,us,us
2017-02-17T18:29:28.100Z,58.437,-136.888,8.81,2.6,ml,,124,1.076,0.45,us,us20008mck,2017-03-04T22:42:22.040Z,"67km W of Gustavus, Alaska",ice quake,4.9,3.4,0.073,25,reviewed,us,us
2017-02-17T18:07:13.700Z,45.8906,150.4048,100.2,4.5,mb,,138,5.392,1.01,us,us20008kk5,2017-03-04T22:33:56.040Z,"209km ENE of Kuril'sk, Russia",earthquake,9.2,7.5,0.061,78,reviewed,us,us
2017-02-17T17:45:48.290Z,14.4681,144.2433,390.8,4.7,mb,,39,1.063,0.61,us,us20008kjq,2017-03-04T22:30:14.040Z,"109km WNW of Rota, Northern Mariana Islands",earthquake,10.1,5.4,0.041,177,reviewed,us,us
2017-02-17T17:28:24.330Z,-8.1244,118.5552,10,4.4,mb,,79,3.31,0.95,us,us20008mrm,2017-03-04T22:28:31.508Z,"15km N of Sampungu, Indonesia",earthquake,6.3,1.9,0.143,15,reviewed,us,us
2017-02-17T17:10:21.810Z,-31.7609,-177.3509,10,4.4,mb,,191,2.556,0.43,us,us20008mrj,2017-03-04T22:09:59.040Z,"151km ESE of L'Esperance Rock, New Zealand",earthquake,7.5,2,0.219,6,reviewed,us,us
2017-02-17T17:05:40.390Z,52.8655,-32.3823,10,4.5,mb,,154,13.062,0.54,us,us20008mrl,2017-03-04T21:53:35.040Z,"Reykjanes Ridge",earthquake,12,1.9,0.111,24,reviewed,us,us
2017-02-17T16:10:13.862Z,54.0227,-165.8013,118.5,3.6,ml,,,,0.34,ak,ak15286643,2017-02-28T19:47:24.823Z,"12km S of Akutan, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2017-02-17T15:33:30.660Z,20.0665,-156.0566667,40.721,4.66,ml,25,133,0.1881,0.13,hv,hv61610021,2017-03-11T01:44:14.266Z,"24km NW of Waikoloa Village, Hawaii",earthquake,0.55,0.99,0.189,44,reviewed,hv,hv
2017-02-17T14:11:27.180Z,33.4815,-117.0303333,17.88,2.57,ml,110,21,0.02942,0.2,ci,ci37585335,2017-02-18T00:32:39.860Z,"11km E of Temecula, CA",earthquake,0.13,0.29,0.175,148,reviewed,ci,ci
2017-02-17T14:05:40.640Z,-10.3927,161.2381,80.12,4.7,mb,,130,1.586,0.62,us,us20008kga,2017-03-03T08:12:17.040Z,"75km W of Kirakira, Solomon Islands",earthquake,4.8,9.2,0.112,24,reviewed,us,us
2017-02-17T13:48:54.344Z,52.1055,-173.3561,69.3,3.9,ml,,,,0.41,ak,ak15285634,2017-02-28T19:47:22.907Z,"58km E of Atka, Alaska",earthquake,,1.5,,,reviewed,ak,ak
2017-02-17T13:48:08.010Z,48.9506,-175.7153,14.56,4,mb,,339,5.347,1.39,us,us20008kg2,2017-03-03T08:11:21.040Z,"South of the Aleutian Islands",earthquake,32.1,9.7,0.084,38,reviewed,us,us
2017-02-17T12:58:22.249Z,53.3504,-165.9037,25.6,3.7,ml,,,,0.58,ak,ak15285620,2017-02-28T19:47:21.350Z,"71km SE of Unalaska, Alaska",earthquake,,4.8,,,reviewed,ak,ak
2017-02-17T12:39:49.990Z,31.4316,-103.5565,2.49,2.7,ml,,131,0.874,0.72,us,us20008la8,2017-02-21T22:12:13.777Z,"6km W of Pecos, Texas",earthquake,4.5,7.2,0.128,8,reviewed,us,us
2017-02-17T12:25:41.000Z,18.2201,-68.574,78,3.5,Md,16,291.6,0.34495307,0.75,pr,pr17048002,2017-02-17T12:51:20.509Z,"17km SSE of Boca de Yuma, Dominican Republic",earthquake,8.5,4.4,0,15,reviewed,pr,pr
2017-02-17T12:15:51.387Z,51.4486,-176.7076,29,3.4,ml,,,,0.34,ak,ak15285126,2017-02-28T19:47:20.939Z,"48km S of Adak, Alaska",earthquake,,1.9,,,reviewed,ak,ak
2017-02-17T11:21:32.050Z,-2.4622,140.0246,40.6,5.3,mb,,35,7.78,0.94,us,us20008kez,2017-02-17T15:09:51.040Z,"64km WNW of Abepura, Indonesia",earthquake,8.3,6,0.049,139,reviewed,us,us
